0
22.9508, 16.8862
22.7974, 16.6998
22.6488, 16.5178
22.5232, 16.3723
22.4027, 16.2542
22.291, 16.0994
22.1517, 15.954
21.9845, 15.7584
21.8406, 15.6038
21.6731, 15.39
21.5292, 15.2309
21.32, 14.9807
21.1436, 14.7898
20.9484, 14.5577
20.7905, 14.385
20.7019, 14.2439
20.5072, 14.0622
20.4141, 13.9346
20.2004, 13.6846
20.1118, 13.548
19.9588, 13.4072
19.8008, 13.2207
19.6752, 13.0523
19.5542, 12.8976
19.3732, 12.7022
19.2384, 12.543
19.0713, 12.3657
18.9412, 12.2202
18.8157, 12.0792
18.6623, 11.8881
18.4809, 11.6561
18.3462, 11.4923
18.2348, 11.3742
18.0999, 11.2013
17.9002, 10.9693
17.7885, 10.8191
17.6629, 10.6644
17.5375, 10.5234
17.44, 10.4098
17.2819, 10.2096
17.1519, 10.0687
17.0404, 9.9414
