1616.0952;7.7042e-3
1629.9213;0.0262
1645.717;0.0539
1635.8835;0.9908
1656.5024;0.9938
1657.5553;0.0847
1671.0781;0.1279
1682.9045;0.1726
1693.5986;0.2203
1705.1309;0.2789
1715.5372;0.3328
1725.9369;0.3945
1736.6087;0.4684
1746.7194;0.5377
1754.8554;0.604
1763.5575;0.6686
1771.1272;0.7365
1778.6968;0.8043
1786.8394;0.8629
1790.0133;0.7843
1790.9483;0.681
1792.1592;0.5855
1792.8404;0.4484
1793.2404;0.3096
1794.349;1.5408e-3
