0
27.7887, 16.0335
27.7375, 15.9842
27.6663, 15.9088
27.6152, 15.8595
27.5384, 15.787
27.4787, 15.729
27.4275, 15.6797
27.3706, 15.6246
27.3108, 15.5636
27.2483, 15.5114
27.1971, 15.4563
27.1487, 15.4128
27.089, 15.349
27.0207, 15.2852
26.9581, 15.2272
26.8984, 15.1663
26.8245, 15.0909
26.7704, 15.0387
26.7022, 14.972
26.631, 14.9111
26.5628, 14.8414
26.4945, 14.7689
26.4291, 14.705
26.358, 14.6413
26.3096, 14.592
26.2641, 14.5485
26.2101, 14.4934
26.1703, 14.4586
26.1134, 14.4035
26.0764, 14.3658
26.0195, 14.3136
25.991, 14.2759
25.9512, 14.2411
25.9171, 14.215
25.8773, 14.1801
25.8432, 14.1482
25.8062, 14.1105
25.7749, 14.0699
25.7351, 14.0322
25.7038, 14.0032
25.681, 13.9771
25.644, 13.951
25.5957, 13.9045
25.5672, 13.8698
25.5246, 13.8263
25.4819, 13.7886
25.4506, 13.7596
25.4108, 13.7219
25.3852, 13.69
25.3482, 13.661
25.3141, 13.6261
25.2828, 13.5943
25.2429, 13.5624
25.2174, 13.5247
25.1776, 13.4927
25.152, 13.4695
25.1235, 13.4434
25.0894, 13.4028
25.0496, 13.3679
25.0126, 13.3274
24.9842, 13.3042
24.9386, 13.2665
24.9074, 13.2317
24.8732, 13.1882
24.8277, 13.1534
24.785, 13.1157
24.7509, 13.078
24.7054, 13.0374
24.6713, 12.9939
24.6371, 12.9649
24.603, 12.9359
24.5659, 12.904
24.5262, 12.8605
24.4978, 12.8315
24.4693, 12.8053
24.4267, 12.7618
24.3897, 12.7269
24.3527, 12.6864
24.3129, 12.6487
24.2503, 12.5936
24.202, 12.5472
24.1508, 12.495
24.0882, 12.437
24.0427, 12.3935
24.0, 12.3529
23.963, 12.3094
23.9175, 12.2688
23.8834, 12.2311
23.8407, 12.1905
23.798, 12.1557
23.761, 12.1121
23.7156, 12.0657
23.6729, 12.028
23.6359, 11.9874
23.5819, 11.9409
23.5392, 11.9033
23.4965, 11.8598
23.4539, 11.8221
23.4169, 11.7814
23.3742, 11.7409
23.3344, 11.7032
23.2918, 11.6597
23.2548, 11.6219
23.2093, 11.5785
23.178, 11.5495
23.141, 11.5089
23.104, 11.4741
23.0699, 11.4393
23.0272, 11.4015
22.9874, 11.3551
22.9476, 11.3203
22.8963, 11.2768
22.8594, 11.242
22.8195, 11.1956
22.7798, 11.1608
22.7399, 11.126
22.7001, 11.0854
22.6575, 11.0419
22.6205, 11.0042
22.5807, 10.9665
22.5266, 10.9201
22.4925, 10.8853
22.4527, 10.8418
22.4015, 10.7896
22.3616, 10.7577
22.3275, 10.7199
22.2905, 10.6909
22.2564, 10.6561
22.2194, 10.6155
22.1824, 10.572
22.1312, 10.5343
22.0857, 10.4937
22.0544, 10.456
22.0061, 10.4125
21.9577, 10.3632
21.9207, 10.3284
21.878, 10.2878
21.8411, 10.2414
21.7955, 10.2066
21.7586, 10.166
21.7245, 10.1283
21.6761, 10.079
21.6306, 10.0383
21.588, 10.0035
21.5482, 9.9628
21.5026, 9.9223
21.4657, 9.8817
21.4202, 9.8353
21.3832, 9.7947
21.3291, 9.7541
21.2893, 9.7048
21.2353, 9.6583
21.1926, 9.6149
21.1357, 9.5714
21.0845, 9.5192
21.0163, 9.4525
20.9764, 9.4148
20.9308, 9.3597
20.8655, 9.2987
20.8058, 9.2494
20.7403, 9.1856
20.6977, 9.1334
20.6465, 9.0899
20.6038, 9.0377
